Language_ID,Name,Glottocode,Latitude,Longitude,elevation_m
wels1247,Welsh,wels1247,52.0,-4.0,191.0
japh1234,Japhug,japh1234,32.1,102.36,4108.0
alut1245,Alutor,alut1245,60.3844,165.653,77.0
sikk1242,Sikkimese,sikk1242,27.85795,88.59153,4992.0
yagn1238,Yagnobi,yagn1238,39.1486,69.2422,2880.0
zhon1235,Zhongu,zhon1235,32.43582,103.44179,2903.0
nyaw1245,Nyaw,nyaw1245,17.1213,104.151,162.0
nort2722,Northern Qiang,nort2722,32.2766,103.192,3258.0
khak1248,Khakas,khak1248,50.7393,107.169,792.0
arbe1236,Arbëreshë Albanian,arbe1236,38.911,16.7164,79.0
kurt1248,Kurtokha,kurt1248,27.5365,90.9822,3700.0
kara1474,Karata,kara1474,42.6501,46.3151,1905.0
norw1258,Norwegian,norw1258,59.92,10.71,40.0
sout2679,South Estonian,sout2679,57.85,27.0,71.0
kare1335,Karelian,kare1335,65.1691,30.8655,101.0
livv1244,Liv,livv1244,57.566,22.0262,20.0
fore1274,Forest Nenets,fore1274,63.72,71.97,100.0
miya1259,Miyako,miya1259,24.7564,125.363,65.0
maga1260,Magahi,maga1260,25.0915,85.3335,65.0
puri1258,Purik-Sham-Nubra,puri1258,34.3386,76.0127,5052.0
kama1351,Kamas-Koibal,kama1351,55.07,94.83,429.0
dhim1246,Dhimal,dhim1246,26.6283,88.3798,103.0
andi1255,Andi,andi1255,42.8078,46.2919,1908.0
abkh1244,Abkhazian,abkh1244,43.056218,41.159115,601.0
fore1265,Forest Enets,fore1265,69.9829,88.2121,134.0
west2354,Western Frisian,west2354,53.143,5.86091,-1.0
taid1249,Tai Daeng,taid1249,20.4559,104.625,1120.0
chen1255,Chenchu,chen1255,15.8787,79.2534,158.0
mans1258,Northern Mansi,mans1258,64.4118,61.344,76.0
dong1285,Dongxiang,dong1285,35.5808,103.558,2103.0
occi1239,Occitan,occi1239,44.1415,6.82979,1575.0
kond1303,Konda,kond1303,-1.82635,132.06,19.0
sich1238,Sichuan Yi,sich1238,28.1947,102.121,1607.0
veps1250,Veps,veps1250,60.3353,34.7865,223.0
stan1325,Standard Latvian,stan1325,57.0,24.0,19.0
ters1235,Ter Saami,ters1235,67.2458,38.5061,195.0
east2304,Eastern Balochi,east2304,28.0,62.0,1389.0
serb1264,Serbian,serb1264,44.3238,21.9192,652.0
shum1243,Shumcho,shum1243,31.6862,78.3865,3984.0
scot1243,Scots,scot1243,55.886945,-3.710133,184.0
mehr1241,Mehri,mehr1241,21.4268,51.1512,153.0
wakh1245,Wakhi,wakh1245,37.1768,73.9777,4286.0
astu1245,Asturian-Leonese-Cantabrian,astu1245,42.4181,-6.02227,846.0
phut1244,Phu Thai,phut1244,17.7544966667,104.684233333,211.0
nort2740,Northern Thai,nort2740,18.857495,100.20739,401.0
sala1264,Salar,sala1264,35.5457,102.819,2837.0
walu1241,Walungge,walu1241,27.695,87.2374,3937.0
doma1258,Domari,doma1258,32.0,35.0,195.0
amdo1237,Amdo Tibetan,amdo1237,34.5177,100.485,4058.0
west2408,Western Muria,west2408,20.2384,80.7006,349.0
kara1462,Taiga Sayan Turkic,kara1462,53.7145,98.3792,1399.0
uppe1395,Upper Sorbian,uppe1395,51.2403,14.4098,170.0
sout2642,Southern Balochi,sout2642,26.0,64.0,548.0
camp1261,Campidanese Sardinian,camp1261,39.0566,9.03935,38.0
acha1249,Longchuan Achang,acha1249,24.3479,97.7438,1665.0
axiy1235,Axi Yi,axiy1235,24.6009,103.713,
temi1246,Temiar,temi1246,4.974,101.438,
ghod1238,Godoberi,ghod1238,42.7428,46.2252,
skol1241,Skolt Saami,skol1241,68.8326,29.7204,
jahh1242,Jah Hut,jahh1242,3.67619,102.291,
udih1248,Udihe,udih1248,46.6309,135.678,
tain1252,Tai Nüa,tain1252,21.7837,99.722,
komi1269,Komi-Permyak,komi1269,59.6602,54.7959,
taid1248,Tai Do-Mene-Yo,taid1248,19.1801,104.938,437.0
sout2729,Southern Pumi,sout2729,27.8408,100.622,3248.0
bona1250,Bonan,bona1250,35.6972,102.995,2021.0
wane1241,Waneci,wane1241,30.0501,67.8327,785.0
turk1304,Turkmen,turk1304,37.0872,59.1757,2387.0
kalm1243,Oirad-Kalmyk,kalm1243,46.566667,45.316667,-6.0
scot1245,Scottish Gaelic,scot1245,56.7574,-5.24366,216.0
lowe1385,Lower Sorbian,lowe1385,51.6621,13.9407,127.0
najd1235,Najdi Arabic,najd1235,30.3371,42.1773,442.0
tata1255,Tatar,tata1255,55.0,50.0,139.0
uigh1240,Uighur,uigh1240,43.67,79.75,601.0
erzy1239,Erzya,erzy1239,52.8548,45.3901,188.0
narp1239,Nar Phu,narp1239,28.76714,84.22852,4590.0
sheh1240,Jibbali,sheh1240,17.29154,53.99526,780.0
pnar1238,Pnar,pnar1238,24.8237,92.2628,14.0
buna1275,Bunaba,buna1275,-17.8297,125.631,160.0
goon1238,Gooniyandi,goon1238,-18.4073,126.351,348.0
madn1237,Madngele,madn1237,-13.9479,130.6,30.0
wadj1254,Wadjiginy,wadj1254,-12.8596,130.737,57.0
mari1417,Marimanindji,mari1417,-14.1788,130.561,235.0
mari1419,Maringarr,mari1419,-14.3819,130.25,263.0
mari1424,Marithiel,mari1424,-13.8818,130.237,101.0
mart1254,Marti Ke,mart1254,-14.0058,129.837,27.0
amii1238,Ami,amii1238,-13.5573,130.04,3.0
lara1258,Laragia,lara1258,-12.4111,130.922,40.0
nucl1327,Limilngan,nucl1327,-12.4294,131.845,15.0
umbu1235,Umbugarla,umbu1235,-12.9325,131.825,51.0
wany1247,Wanyi,wany1247,-18.6529,137.608,339.0
erre1238,Erre,erre1238,-12.2839,132.868,12.0
mang1382,Mangerr,mang1382,-12.2391,132.973,3.0
urni1239,Urningangg,urni1239,-13.4766,133.023,405.0
anin1240,Anindilyakwa,anin1240,-13.99904,136.6415,70.0
ngal1292,Ngalkbun,ngal1292,-13.9783,133.936,145.0
gaga1251,Gaagudju,gaga1251,-12.5176,132.643,54.0
ngan1295,Ngandi,ngan1295,-12.8448,134.649,70.0
djau1244,Jawoyn,djau1244,-14.1361,133.002,231.0
remb1249,Rembarrnga,remb1249,-12.9608,134.308,239.0
amar1271,Amurdak,amar1271,-11.9876,132.878,19.0
marg1251,Margu,marg1251,-11.1823,132.587,10.0
wurr1238,Wurrugu,wurr1238,-11.364,132.303,54.0
iwai1244,Iwaidja,iwai1244,-11.3379,132.453,36.0
miri1266,Miriwung,miri1266,-16.3596,128.889,91.0
kitj1240,Kitja,kitj1240,-17.5758,127.392,528.0
kung1259,Kungarakany,kung1259,-12.7,130.881,11.0
djee1236,Djeebbana,djee1236,-12.0133,134.097,36.0
gura1252,Guragone,gura1252,-12.66855,134.09501,91.0
naka1260,Nakara,naka1260,-12.07653,134.32729,28.0
wand1263,Wandarang,wand1263,-14.2996,135.705,2.0
mang1381,Mangarrayi,mang1381,-14.7982,133.803,74.0
djam1255,Jaminjung-Ngaliwurru,djam1255,-15.0558,130.06,71.0
nung1291,Nungali,nung1291,-14.9109,131.641,232.0
ngar1283,Ngarnka,ngar1283,-17.42,134.73,235.0
djin1251,Jingulu,djin1251,-17.165,133.659,227.0
wamb1258,Wambayan,wamb1258,-17.496,135.683,264.0
mink1237,Minkin,mink1237,-17.736653,139.541931,3.0
nyig1240,Nyigina,nyig1240,-17.9594,124.348,41.0
warr1258,Warrwa,warr1258,-17.0965,123.971,5.0
dyug1238,Dyugun,dyug1238,-17.906,122.408,14.0
yawu1244,Yawuru,yawu1244,-18.004,122.693,11.0
nima1245,Nimanbur,nima1245,-17.374,123.228,19.0
dyab1238,Dyaberdyaber,dyab1238,-17.18653,122.52306,141.0
djaw1238,Djawi,djaw1238,-16.4163,123.186,4.0
nyul1247,Nyulnyul,nyul1247,-16.9129,122.851,86.0
ande1247,Andegerebinha,ande1247,-22.51278,137.3515,213.0
lowe1436,Lower Southern Aranda,lowe1436,-26.3,135.4,217.0
kayt1238,Kaytetye,kayt1238,-21.5844,133.602,470.0
guwa1244,Guwar,guwa1244,-27.16698973,153.3998245,113.0
bung1264,Bunganditj,bung1264,-36.5,140.5,118.0
warr1257,Warrnambool,warr1257,-38.345,142.4608,32.0
gami1243,Yuwaalaraay-Gamilaraay,gami1243,-29.9037,149.543,183.0
muru1266,Muruwari,muru1266,-28.9618,146.546,138.0
wira1262,Wiradhuri,wira1262,-34.0742,145.994,130.0
yuwa1242,Yuwaalaraay,yuwa1242,-29.758184,147.923684,136.0
dhud1236,Dhudhuroa,dhud1236,-36.95881441,147.0450379,908.0
warr1255,Warrgamay,warr1255,-18.5468,146.179,14.0
kumb1268,Kumbainggar,kumb1268,-29.8189,152.913,31.0
yayg1236,Yaygir,yayg1236,-29.91558791,153.2691386,27.0
guwa1242,Guwa,guwa1242,-21.35147706,142.5243782,169.0
yand1251,Yanda,yand1251,-21.23270508,140.5134756,346.0
yala1262,Yalarnnga,yala1262,-21.731,139.511,333.0
bayu1240,Bayungu,bayu1240,-23.3809,114.108,29.0
burd1238,Burduna,burd1238,-22.9646,114.658,76.0
dhal1245,Dhalandji,dhal1245,-22.196,114.937,25.0
djiw1241,Djiwarli,djiw1241,-24.10724,116.98858,456.0
dhar1247,Dhargari,dhar1247,-24.0601,114.847,171.0
wari1262,Wariyangga,wari1262,-24.353,116.927,398.0
mith1236,Mithaka,mith1236,-25.13606725,139.598447,82.0
dira1238,Dirari,dira1238,-28.7992,138.078,2.0
pirl1238,Pirlatapa,pirl1238,-29.524,139.77,19.0
yand1253,Yandruwandha,yand1253,-28.4744,140.583,49.0
yawa1258,Yawarawarga,yawa1258,-26.7334,140.871,84.0
punt1240,Punthamara,punt1240,-27.33,143.0,120.0
arab1267,Arabana,arab1267,-28.705,135.449,113.0
wang1290,Wangganguru,wang1290,-25.8148,135.941,111.0
pitt1247,Pitta Pitta,pitt1247,-22.7952,139.983,171.0
wang1289,Wanggamala,wang1289,-24.7022,137.433,105.0
kuun1236,Kuungkari of Barcoo River,kuun1236,-24.75108713,143.5365228,298.0
pirr1240,Pirriya,pirr1240,-25.48006595,142.5485119,122.0
badi1246,Badimaya,badi1246,-29.0647,117.246,308.0
malg1242,Malgana,malg1242,-26.211,114.245,17.0
nhan1238,Nhanda,nhan1238,-27.42523643,114.2680442,170.0
waja1257,Wajarri,waja1257,-28.1761,117.153,426.0
ying1247,Yinggarda,ying1247,-25.4446,115.58,221.0
cola1237,Colac,cola1237,-38.471266,143.422444,212.0
woiw1237,Woiwurrung,woiw1237,-37.64264501,145.5879962,369.0
wath1238,Wathawurrung,wath1238,-37.68777565,144.1013148,421.0
madh1244,Madhi Madhi,madh1244,-34.5,143.5,66.0
west2443,Western Victoria,west2443,-34.13829932,143.6694397,66.0
wemb1241,Wemba Wemba,wemb1241,-35.445,144.09,74.0
gana1268,Birrdhawal,gana1268,-37.05,148.93,756.0
narr1259,Narrinyeri,narr1259,-36.2301,140.158,18.0
yith1234,Yitha Yitha,yith1234,-33.89,144.22,77.0
bidy1243,Bidyara,bidy1243,-25.555,146.147,350.0
gang1268,Gangulu,gang1268,-22.7637,149.416,233.0
biri1256,Biri,biri1256,-20.1494,146.67,235.0
dhar1248,Dharumbal,dhar1248,-23.307,150.593,294.0
gung1248,Gungabula,gung1248,-25.6896,148.604,421.0
kung1258,Kunggari,kung1258,-24.2182,143.222,157.0
guny1241,Gunya,guny1241,-27.0642,145.862,246.0
marg1253,Margany,marg1253,-26.789,144.892,275.0
gudj1237,Gudjal,gudj1237,-19.44157406,144.6482584,598.0
gugu1253,Gugu Badhun,gugu1253,-18.4921,144.46,625.0
waru1264,Warrongo,waru1264,-18.2496,144.37,464.0
mang1383,Mangala,mang1383,-18.6597,123.769,111.0
guga1239,Gugadj,guga1239,-17.8372,141.168,9.0
mayi1236,Mayi-Kulan,mayi1236,-18.56,141.46,36.0
maya1280,Mayaguduna,maya1280,-18.1147,140.337,29.0
ngaw1240,Ngawun,ngaw1240,-19.4484,141.471,84.0
mayi1235,Mayi-Yapi,mayi1235,-19.25,140.61,61.0
kala1379,Kalarko,kala1379,-31.7154,118.911,454.0
ngad1258,Ngadjunmaya,ngad1258,-32.02447,124.46601,147.0
kari1304,Kariyarra,kari1304,-20.445,118.613,18.0
kurr1243,Kurrama,kurr1243,-22.2134,117.51,619.0
mart1255,Martuthunira,mart1255,-20.9294,116.607,26.0
ngar1287,Ngarluma,ngar1287,-20.9235,117.203,159.0
nhuw1239,Nhuwala,nhuw1239,-21.38154,115.74542,13.0
nyam1271,Nyamal,nyam1271,-21.6092,119.693,349.0
nija1241,Nyiyaparli,nija1241,-22.8558,120.831,504.0
pany1241,Panytyima,pany1241,-22.7816,118.723,728.0
yind1247,Yindjibarndi,yind1247,-21.5379,117.001,307.0
guri1247,Gurindji,guri1247,-17.0329,130.379,299.0
jaru1254,Jaru,jaru1254,-18.3288,128.262,392.0
mudb1240,Mudburra,mudb1240,-16.7694,132.329,277.0
ngar1235,Ngarinman,ngar1235,-15.4661,130.651,139.0
walm1241,Walmajarri,walm1241,-19.7229,126.113,273.0
warl1255,Warlmanpa,warl1255,-18.949,133.862,340.0
warl1254,Warlpiri,warl1254,-20.1008,131.05,380.0
nyaw1247,Nyawaygi,nyaw1247,-18.8743,146.216,43.0
wulg1239,Wulguru,wulg1239,-19.85103121,146.3453957,294.0
nyun1247,Nyunga,nyun1247,-33.1199,118.151,396.0
band1337,Bandjigali,band1337,-30.0771,143.282,175.0
darl1243,Paakantyi,darl1243,-32.7021,142.695,59.0
pall1243,Pallanganmiddang,pall1243,-35.03278179,149.3371079,756.0
aghu1254,Aghu Tharnggalu,aghu1254,-13.735,142.426,72.0
thay1248,Thaypan,thay1248,-14.8292,143.324,207.0
kawa1290,Kawarrang-Ogh Undjan,kawa1290,-16.1,142.5,55.0
angu1242,Anguthimri,angu1242,-12.395,141.755,3.0
gugu1255,Guugu Yimidhirr,gugu1255,-14.9424,144.831,172.0
mulu1243,Muluridyi,mulu1243,-17.0601,145.329,502.0
dyaa1242,Dyaabugay,dyaa1242,-16.596,145.388,406.0
barr1247,Barrow Point,barr1247,-14.1219,144.531,8.0
djan1238,Djangun,djan1238,-16.91051,144.93245,360.0
lamu1254,Lamalama,lamu1254,-14.559,143.977,6.0
mbar1253,Rimanggudhinma,mbar1253,-14.529,143.789,8.0
wikn1245,Wik-Ngathana,wikn1245,-13.8691,141.532,0.0
ayab1239,Yintyinka-Ayabadhu,ayab1239,-14.6652,142.893,136.0
wikn1246,Wikngenchera,wikn1246,-13.4957,141.599,10.0
kuuk1238,Kuuku-Ya'u,kuuk1238,-12.4947,143.165,93.0
paka1251,Pakanha,paka1251,-15.0908,142.74,82.0
umpi1239,Umpila,umpi1239,-13.1528,143.467,149.0
kokn1236,Kok-Nar,kokn1236,-16.181,141.608,9.0
gurd1238,Gurdjar,gurd1238,-17.1653,141.145,7.0
kuth1240,Kuthant,kuth1240,-17.4566,140.958,2.0
wala1263,Walangama,wala1263,-17.60243295,142.4891266,108.0
alng1239,Alngith,alng1239,-12.5324,141.938,27.0
arit1239,Aritinngitigh,arit1239,-12.50839255,142.138748,21.0
tyan1235,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,tyan1235,-12.544,141.984,34.0
leni1238,Linngithigh,leni1238,-12.771375,141.962,29.0
mbiy1238,Mbiywom,mbiy1238,-12.89620501,142.2710997,47.0
ngko1236,Ngkoth,ngko1236,-12.740575,141.886762,18.0
atam1239,Atampaya,atam1239,-11.0018,142.273,6.0
angg1238,Angkamuthi,angg1238,-11.443,142.242,20.0
yadh1237,Yadhaykenu,yadh1237,-11.314,142.725,62.0
yinw1236,Yinwum,yinw1236,-12.52068956,142.7036225,47.0
gugu1254,Gugubera,gugu1254,-15.4296,141.635,3.0
thay1249,Thayore,thay1249,-14.8159,142.034,34.0
yiry1245,Yir-Yoront,yiry1245,-15.1117,141.767,3.0
wami1239,Wamin,wami1239,-18.3727,143.943,673.0
mbar1254,Mbara-Yanga,mbar1254,-19.29,142.475904,190.0
umbu1256,Umbuygamu,umbu1256,-14.25876,143.6305,42.0
adny1235,Adnyamathanha,adny1235,-30.1451,138.671,181.0
kaur1267,Kaurna,kaur1267,-34.34966141,138.4800794,37.0
nugu1241,Nugunu (Australia),nugu1241,-31.9899,133.908,73.0
wira1260,Wirangu-Nauo,wira1260,-31.6356,131.719,71.0
bang1339,Banggarla,bang1339,-33.3036,136.079,147.0
naru1238,Narungga,naru1238,-34.69,137.535,22.0
koka1244,Kokata,koka1244,-31.2052,136.813,157.0
gure1255,Gureng Gureng,gure1255,-25.3893,151.175,198.0
kabi1260,Kabikabi,kabi1260,-25.44486229,153.1539929,16.0
waka1274,Wakawaka,waka1274,-26.248,151.868,287.0
wuli1242,Wuliwuli,wuli1242,-24.415,149.843,98.0
bula1255,Bularnu,bula1255,-21.02656922,138.1566659,223.0
waga1260,Wagaya,waga1260,-20.329,137.623,211.0
warl1256,Warluwara,warl1256,-22.2909,138.738,156.0
waru1265,Warumungu,waru1265,-20.6479,134.375,465.0
yulp1239,Yulparija,yulp1239,-18.923519,122.370316,158.0
wanm1242,Wanman,wanm1242,-22.7078,122.325,417.0
kuka1246,Kukatja,kuka1246,-20.3321,127.666,334.0
ngar1296,Ngarla,ngar1296,-20.20748,119.30579,16.0
ngaa1240,Ngaanyatjarra,ngaa1240,-25.7514,127.602,517.0
pint1250,Pintupi-Luritja,pint1250,-23.2963,130.643,584.0
yank1247,Yankunytjatjara,yank1247,-26.4064,133.577,392.0
maly1234,Malyangapa,maly1234,-29.43,142.0,186.0
dhan1270,Dhangu,dhan1270,-11.9493,135.752,15.0
gupa1247,Gupapuyngu,gupa1247,-12.2868,135.337,33.0
djam1256,Djambarrpuyngu,djam1256,-12.021,135.59,32.0
guma1253,Gumatj,guma1253,-12.25254,136.83042,32.0
djin1253,Djinang,djin1253,-12.462,134.82,62.0
djin1252,Djinba,djin1252,-12.93,134.967,90.0
yann1237,Yan-nhangu,yann1237,-12.0853,134.877,8.0
rita1239,Ritarungo,rita1239,-13.4559,135.259,203.0
yort1237,Yorta Yorta,yort1237,-35.9,145.01,98.0
biga1237,Bigambal,biga1237,-28.266,149.515,234.0
yuga1244,Yugambal,yuga1244,-27.803,153.082,47.0
hawk1239,Hawkesbury,hawk1239,-33.11470744,150.4952383,505.0
sydn1236,Sydney,sydn1236,-33.52925837,150.3490464,906.0
awab1243,Awabakal,awab1243,-33.12847,151.43555,25.0
wori1245,Worimi,wori1245,-32.4806,152.107,79.0
ngan1296,Nganyaywana,ngan1296,-29.581,151.313,750.0
dyan1250,Dyangadi,dyan1250,-30.8469,152.602,198.0
djap1238,Djapu,djap1238,-12.879764,136.417978,45.0
thur1254,Thurawal,thur1254,-35.2853,147.475,231.0
dhur1239,Dhurga,dhur1239,-35.412,150.134,354.0
sout2771,Southern Coastal Yuin,sout2771,-37.06227181,149.7169306,330.0
gund1248,Gundungurra,gund1248,-33.7,150.3,999.0
ngar1297,Ngarigu,ngar1297,-36.23,149.13,820.0
sout2770,Southern Inland Yuin,sout2770,-36.30008261,148.7238073,1106.0
gang1267,Ganggalida,gang1267,-17.5446,139.426,1.0
kaya1319,Kayardild,kaya1319,-17.0695,139.489,2.0
lard1243,Lardil,lard1243,-16.56152,139.4343,9.0
wage1238,Wageman,wage1238,-13.8627,131.893,172.0
gamb1251,Gambera,gamb1251,-14.29546,126.27131,114.0
kwin1241,Kwini,kwin1241,-14.2515,126.562,4.0
wuna1249,Wunambal,wuna1249,-14.8347,125.72,207.0
umii1236,Umiida,umii1236,-16.615461,124.079216,121.0
ungg1243,Unggumi,ungg1243,-15.65,124.67,32.0
worr1237,Worrorra,worr1237,-15.612781,124.881218,8.0
yawi1239,Yawijibaya,yawi1239,-15.348087,124.529665,11.0
ward1246,Wardaman,ward1246,-15.4155,132.604,180.0
yang1288,Yangman,yang1288,-14.4964,132.52,154.0
guwa1243,Guwamu,guwa1243,-27.8289,148.867,247.0
